NSE Code,Strategy,Total Traded Value,CMP,Change %,Return Z-Score,Vol Spike (x),RSI,Tech Score,Action,Target,Stop Loss,Diff %
HFCL,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),19980345875.111145,179.94000244140625,3.461364038546692,0.2634368944924402,1.3243994259186196,82.13455685791307,83,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,198.7 | 191.24,165.87 | 82.81,
LT,DMADMA (Reverse),19904522222.0,4076.5,0.7164916615194565,0.49640435731788,1.9181667743325903,62.724645362577135,90,150 DMA Breakout | CMP > 200 DMA,4237.93,3966.09,
HAL,ETF Shop Method | Super BO Stocks,19783130233.01367,4303.7998046875,-2.4745115638454567,-1.134822408812049,2.886954970718547,44.168977015380975,40,Buy | Super BO Buy,4379.08,4064.93,-4.299074439477788
ONGC,Nifty Shop (Single Leg) | ETF Shop Method | DMADMA (Reverse),19742693114.36896,265.3999938964844,-3.1563562422119205,-1.2506341355936563,3.927904668232164,31.47206633708228,30,Level 1 Buy | Buy | 150 DMA Breakout | CMP > 200 DMA,282.07 | 281.25,260.74,-8.308071503139933
AXISBANK,ETF Shop Method,19576521821.7229,1286.5999755859375,-1.341921656898826,-0.1655880242253893,2.9783463558936787,45.102112248639806,30,Buy,,,-34.06565386408025
BSE,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),18833257521.894043,4146.10009765625,-2.407960809693632,-1.5070868852475277,1.0666967156323204,62.15151027083599,80,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,4393.2 | 4406.48,3960.77 | 3007.9,
NESTLEIND,DMADMA (Reverse) | DMADMA (No SL),18567951416.0,1421.5,-0.4203152364273205,-0.3625384663258732,5.898586779381239,53.252487512952825,70,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1479.3 | 1510.77,1295.38,
SUNPHARMA,ETF Shop Method | DMADMA (Reverse) | DMADMA (No SL),18096515036.882324,1799.199951171875,-2.445377458234454,-1.8997966958904,3.4941255929938024,45.8502424050004,55,Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1884.28 | 1912.19,1742.92,-2.743057547734458
JUBLFOOD,ETF Shop Method,17784695542.5,427.5,0.0468083811713465,0.2337005357275802,8.754788153092571,36.79455594882696,15,Buy,,,-6.200117010136492
ADANIPOWER,ETF Shop Method,17483735251.12805,243.3699951171875,-2.225707469934528,-0.4793646804670948,3.181356795621768,45.16131879969871,25,Buy,,,-84.62897870618382
RVNL,Nifty Shop (Single Leg) | Buy Low Sell High | RDX Indicator | ETF Shop Method,15368195471.072342,245.4499969482422,-2.71502418575492,-0.9532838831467424,6.58652461874292,24.61121167052963,0,Level 3 Buy | Buy on Support / Demand Level | Explosive Sell | Buy,260.86 | 263.51,238.48 | 231.9,-12.917761861656713
MAXHEALTH,ETF Shop Method,14850616778.925049,965.0999755859376,-2.853695331696841,-1.3394026871069329,4.948844071145676,36.48025320784195,20,Buy,,,-5.847808299797022
POWERINDIA,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),14458357155.0,38445.0,2.3834886817576564,0.6404156096530748,2.22921273454794,76.16414420990058,83,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,41205.78 | 40859.35,36374.42 | 23881.59,
JPPOWER,DMADMA (No SL),14362757756.542517,21.8700008392334,-4.372540285545176,-0.92765327418886,3.85840247720404,66.17978758390286,93,50 DMA Breakout | CMP > 200 DMA,23.24,,
TATASTEEL,ETF Shop Method | DMADMA (Reverse) | DMADMA (No SL),14027459960.625824,208.0200042724609,-3.111314751155585,-1.854223168984368,2.164909388565878,46.09172604306168,55,Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,218.4 | 221.08,192.69,-2.127347630393708
ASHOKLEY,ETF Shop Method,13558900377.04181,155.44000244140625,-4.9993845006061735,-0.5086197191474447,6.13714873630292,45.16210024197624,30,Buy,,,-90.0189358671224
OLAELEC,RDX Indicator,13530269886.193407,41.4900016784668,5.733944708862492,1.597448314278488,3.806639673299577,68.35732398993997,93,Explosive Buy,45.48,38.5,
ASIANPAINT,DMADMA (Reverse),13522156956.281738,2671.60009765625,-0.0112206556554388,-0.1015133597182864,1.5759126443899143,54.30154721408204,90,150 DMA Breakout | CMP > 200 DMA,3098.36,2603.93,
HINDALCO,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),13506014835.785889,1126.699951171875,-2.0005219602346145,-1.2262049293599433,2.2358872456536507,63.00464737129558,100,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1190.63 | 1197.46,1078.75 | 927.55,
CIPLA,Super BO Stocks,13365308835.0,1401.0,-1.2128015628305784,-0.6923076919451346,4.288901538020399,59.75430967662368,65,Super BO Buy,1431.19,1340.96,
TORNTPHARM,DMADMA (Reverse) | DMADMA (No SL),13241503304.859377,4410.7998046875,-2.7987131532072067,-1.730119232406893,6.743597902340992,52.3281195317999,100,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,4664.52 | 4687.8,4047.48,
TMPV,RDX Indicator,12292900335.92041,393.8999938964844,-1.7583284938040071,-0.9355629283891228,2.4296239241619686,69.38307346709153,85,Explosive Buy,417.27,376.37,
GVT&D,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),12247350900.10205,5148.60009765625,0.998487560930988,0.090893661485732,2.8555238351556094,73.3822930026181,83,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,5576.0 | 5471.93,4828.05 | 3521.02,
MOTHERSON,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),12081561533.672562,145.74000549316406,2.338320163909027,0.5793351275320399,3.08576710776322,73.03033616394026,83,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,156.68 | 154.89,137.54 | 118.76,
MTARTECH,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),12024566131.5,7879.5,-0.1267507446606249,-0.2492479446495444,0.7949644477672648,69.57076148054173,100,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,8793.93 | 8374.33,7193.68 | 3722.92,
CUMMINSIND,DMADMA (Reverse) | DMADMA (No SL),11884166013.0,5881.0,-2.4305267523849023,-1.030821739314307,3.947705873228656,69.83812042057515,93,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,6226.03 | 6250.33,4609.52,
IDEA,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),11837472217.054352,13.989999771118164,-1.3399191112024582,-1.0217414290953106,1.4005388296316803,80.66457307046261,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,14.93 | 14.87,13.28 | 10.68,
TATACONSUM,DMADMA (Reverse),11590746175.336792,1178.4000244140625,-2.1749918398537997,-1.1166066487292623,3.180407441562658,51.08345188249328,65,150 DMA Breakout | CMP > 200 DMA,1236.02,1147.56,
VEDL,RDX Indicator,11522127953.648346,352.6000061035156,-0.5920513197755104,-0.6169185010829692,0.7923890880487563,36.34081043830249,35,Explosive Sell,398.34,318.29,
BEL,ETF Shop Method,10908498464.75,410.75,-1.9923660181129212,-0.4129160275403262,3.135041212919376,45.13732114340058,30,Buy,,,-75.07513110043345
PINELABS,Nifty Shop (Single Leg) | RDX Indicator | ETF Shop Method,9478619212.135435,144.50999450683594,-0.9051685576661994,0.1200058067352714,3.194028903430942,32.428729197496274,10,Level 1 Buy | Explosive Sell | Buy,153.59 | 165.16,129.02,-13.798968951564058
ENRIN,RDX Indicator | DMADMA (No SL),9243183073.517578,3872.10009765625,2.814582651851627,0.5592140664425449,2.8859043769532797,74.76675649739292,83,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,4183.88 | 4115.27,3638.27,
ITC,ETF Shop Method,9159170987.947632,286.8999938964844,-1.7297544440469974,-1.5240054678513206,1.6576766967234668,35.308365930647014,15,Buy,,,-3.823012488485679
SOLARINDS,RDX Indicator | DMADMA (No SL),8908751057.0,18247.0,-2.176593577440626,-1.406402916256039,2.382521154390451,69.66171196532048,100,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,19295.44 | 19392.91,17460.67,
DMART,Nifty Shop (Single Leg) | RDX Indicator | ETF Shop Method,8822360893.5,4054.5,-1.694789642101106,-0.8373584645143902,5.1145972454727815,31.577305374327945,15,Level 1 Buy | Explosive Sell | Buy,4309.12 | 4251.97,3906.4,-5.287060546540833
CGPOWER,RDX Indicator | DMADMA (No SL),8668415428.886658,917.4500122070312,-1.8560093937207047,-1.0206086330103867,2.1337447959311246,68.30027207456511,100,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,974.26 | 975.07,874.84,
LODHA,100 SMA Breakout,8568760901.5979,938.0999755859376,1.564440079026863,0.5353701875190183,3.9281715027260073,60.96476422001984,80,Breakout Buy,1033.73,931.35,
TVSMOTOR,ETF Shop Method,8454756496.676514,3355.699951171875,-0.85387182090988,-0.3647795514238675,2.06895835322963,40.56645854298552,25,Buy,,,-3.5320603713222147
TMCV,RDX Indicator | ETF Shop Method,8219195820.0,379.5,-1.133256749862478,-0.3190165165354678,2.17515154430722,38.36205951496579,30,Explosive Sell | Buy,410.35,356.36,-4.032772775499606
TITAN,ETF Shop Method,8155561713.149414,4074.89990234375,-1.5225114547675775,-0.5322494168943492,1.3384759143398794,40.93075722781583,40,Buy,,,-2.947032611216185
HEROMOTOCO,ETF Shop Method,8081629609.0,4903.0,-3.3891625615763545,-1.957647418217876,2.424668526512362,40.275511385412784,25,Buy,,,-3.260494253440537
ABB,DMADMA (No SL),8014282133.0,7253.0,0.4709793600221637,-0.3881346350655502,0.3845971581095564,55.40764833964948,95,50 DMA Breakout | CMP > 200 DMA,7708.49,,
BHEL,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),7829489751.5,416.75,-1.3259159518380816,-0.8693157680679583,0.9171109301380472,69.69013399075902,80,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,441.91 | 442.92,397.88 | 291.42,
SIEMENS,DMADMA (Reverse) | DMADMA (No SL),7781347696.0,3844.0,-0.8946283963365373,-0.3633783073482342,3.4351469405348167,58.79015385312002,95,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,4143.22 | 4085.4,3271.24,
APOLLO,ETF Shop Method,7767053150.0,409.0,-2.11798635257724,-0.4264845562313925,0.8911235547018946,45.24332854257324,30,Buy,,,-75.02633228295763
ATHERENERG,ETF Shop Method,7285026717.320068,964.0999755859376,0.9000497735151753,-0.2322509846362177,1.754317642854702,45.35563763953982,30,Buy,,,-47.18815816176732
YESBANK,RDX Indicator | DMADMA (Reverse),7262008757.535355,23.149999618530277,1.7135298142639674,0.4172903314882674,2.2748386165504875,69.7527124674476,95,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA,24.42,22.2 | 21.24,
VBL,RDX Indicator,7170285936.0,528.0,-1.216089803554724,-0.8838339608091267,2.454517632311186,62.93995565417367,75,Explosive Buy,556.41,506.69,
DRREDDY,DMADMA (No SL),7070636314.5,1303.5,-1.1751326762699017,-0.7259377952232808,2.0858001530219528,50.12273781793674,65,50 DMA Breakout | CMP > 200 DMA,1385.36,,
PFC,ETF Shop Method | DMADMA (Reverse),6993147421.186523,428.6000061035156,-1.1303330787737889,-0.609432809660371,2.74421404136757,42.10551198410912,45,Buy | 150 DMA Breakout | CMP > 200 DMA,452.76,398.53,-3.204131529567659
OFSS,RDX Indicator | DMADMA (No SL),6794640916.0,9964.0,-3.2574396815379387,-1.7550837621253432,2.6038588655411083,67.05709838042854,80,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,10631.11 | 10589.74,9463.67,
LUPIN,DMADMA (Reverse),6662216726.349121,2267.699951171875,-0.3821802646765909,-0.1646169533172173,1.9130810541046823,45.52883058031021,40,150 DMA Breakout | CMP > 200 DMA,2371.51,2196.79,
HDFCLIFE,ETF Shop Method,6598650989.776428,594.7999877929688,-2.427819617076468,-1.6735550825583847,1.9546882609003648,42.11426708115379,50,Buy,,,-2.2193007132945866
NTPC,DMADMA (Reverse),6578159201.126678,386.8999938964844,-2.8255682964859985,-2.199670201861048,1.901239028257628,45.09068161178013,45,150 DMA Breakout | CMP > 200 DMA,404.54,358.73,
JSWENERGY,DMADMA (No SL),6568011812.661865,595.0499877929688,-1.1626941519691785,-0.622731510589081,2.446841010248747,67.29567293427253,95,50 DMA Breakout | CMP > 200 DMA,632.42,,
ADANIPORTS,ETF Shop Method,6413329956.635376,1804.5999755859373,-1.090711121625788,-0.0734312367856299,1.052770527061856,44.95543484326042,25,Buy,,,-15.342576145899306
INDUSTOWER,DMADMA (Reverse) | DMADMA (No SL),6325738419.667297,442.0499877929688,1.3295100958094557,0.6445877510661027,1.9101281921641948,63.609190343791845,95,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,465.6 | 469.81,425.53,
ADANIGREEN,ETF Shop Method,6205623977.487061,1475.4000244140625,-0.973219663225555,-0.1389806864199411,1.0408152170187754,45.49506654750022,25,Buy,,,-26.14598984274299
BHARATFORG,DMADMA (Reverse) | DMADMA (No SL),6120087916.516357,1957.199951171875,0.9594540297214076,0.3742439871721131,2.17538647854174,60.01907943609407,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,2067.93 | 2080.11,1629.28,
MARICO,DMADMA (Reverse) | DMADMA (No SL),5962477147.577515,821.7000122070312,-1.4511844282902415,-1.549241551946955,3.417555322797425,54.57190543370748,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,856.62 | 873.3,761.32,
BHARATCOAL,RDX Indicator,5763083127.571812,41.34000015258789,6.683871361517137,1.8423222705340256,3.713101482268848,75.15072578448788,68,Explosive Buy,44.83,38.72,
HDFCAMC,Super BO Stocks,5596387368.68042,2674.300048828125,-1.5462209345436553,-0.845946994196652,2.575658915215281,47.629767401832616,40,Super BO Buy,2687.75,2518.61,
GRASIM,RDX Indicator | DMADMA (No SL),5105014556.335449,3122.39990234375,-1.5015803677050472,-1.2091659265702253,1.5851167247743148,69.09618009436431,100,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,3260.79 | 3318.49,3018.61,
NYKAA,ETF Shop Method | DMADMA (Reverse) | DMADMA (No SL),5070954383.605713,262.29998779296875,-0.3230120171881869,-0.1901439174284531,3.2451546734392074,44.32273291855498,55,Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,277.93 | 278.77,258.67,-2.6320572136634026
ADANIENSOL,ETF Shop Method,5069992507.28833,1513.300048828125,-1.7401420156257297,-0.1615741664534998,0.8014763020432318,45.75249618469018,25,Buy,,,-24.361849240610923
TRENT,Super BO Stocks,5003944704.0,4224.0,-0.5790165487643965,-0.4282607667713248,1.7596404567015065,55.44503578847616,80,Super BO Buy,4322.86,4000.39,
AUBANK,ETF Shop Method,4984665686.993408,984.7000122070312,-2.0198992828824625,-0.2455086320805488,1.4766572658572823,45.10981666557038,30,Buy,,,-46.6986385577519
ZYDUSLIFE,RDX Indicator,4944183464.590332,1077.699951171875,-0.7460026977335485,-0.9049498165705436,1.9399314550657216,72.90211588094263,80,Explosive Buy,1135.07,1034.67,
EMMVEE,RDX Indicator,4786858609.270935,325.29998779296875,4.229407699875221,0.9933667747703868,3.0782090044792576,76.82212152098055,68,Explosive Buy,353.56,304.1,
BANKBARODA,ETF Shop Method,4731934720.5,268.5,-0.904230336464872,-0.4623844312754149,2.4475067022423445,45.17115662246141,30,Buy,,,-83.17210517260598
SAMMAANCAP,RDX Indicator | DMADMA (Reverse),4702112434.149002,177.00999450683594,2.1290024386593536,0.3518855986098128,1.0911769406010692,75.22980667719217,78,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA,189.93,167.32 | 150.92,
POLYCAB,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),4700053367.5,9477.5,-1.929842715231788,-1.3756429912974713,1.0958226370546162,70.20141590352304,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,9930.67 | 10072.69,9137.62 | 7767.82,
OIL,ETF Shop Method | DMADMA (Reverse),4698410064.77356,476.1499938964844,-2.428279939245005,-0.8389622125114545,1.5954252887640952,44.98358106926158,45,Buy | 150 DMA Breakout | CMP > 200 DMA,504.7,451.93,-2.2660574944056715
MAZDOCK,ETF Shop Method,4527575150.0,2456.5,0.0570201738449039,0.299061126834377,1.5308818514043727,43.41718739924806,30,Buy,,,-2.8411991768723164
NMDC,DMADMA (Reverse) | DMADMA (No SL),4461637989.729881,87.98999786376953,-4.648895722016211,-2.1745889280176742,2.5774591587063536,48.03771797410765,55,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,93.08 | 93.52,80.24,
PREMIERENE,DMADMA (No SL),4442245728.0,1061.0,1.4340344168260035,0.6917681363947606,1.884287750501344,66.76049275432176,93,50 DMA Breakout | CMP > 200 DMA,1127.63,,
GAIL,Super BO Stocks,4296683387.719162,164.50999450683594,-2.656807984120747,-1.4711166667325664,2.263188480915779,54.42192354860948,80,Super BO Buy,164.92,155.04,
GROWW,ETF Shop Method,4110325075.311157,184.88999938964844,-1.3130539811714612,-0.2524620397246261,0.386713071451767,41.20844373539605,30,Buy,,,-5.3801640397706
DIVISLAB,DMADMA (Reverse) | DMADMA (No SL),4080197333.0,6667.0,-1.9198234645090109,-1.6162430581693117,1.646197210982305,50.969763304310966,70,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,6984.79 | 7085.69,6369.6,
DATAPATTNS,DMADMA (Reverse) | DMADMA (No SL),4020725581.71582,4043.10009765625,-2.3217069269826576,-0.8310995270721968,0.9774097598561188,55.119701078337215,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,4433.39 | 4297.01,3090.32,
JSWSTEEL,DMADMA (Reverse) | DMADMA (No SL),3999544452.0,1278.0,-2.390594031989824,-2.1721989163051334,1.6695262227332908,52.29066155754545,70,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1332.62 | 1358.26,1198.74,
KAYNES,RDX Indicator | ETF Shop Method,3974156987.8515625,3133.60009765625,-2.972504245019935,-0.3329740239954908,0.5630846725301045,35.500611158331424,10,Explosive Sell | Buy,3490.85,2865.66,-14.704930674604466
SAIL,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),3877715878.613525,204.3699951171875,-0.820150665548607,-0.3784888724756728,0.5913728690968137,65.40676045419256,100,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,217.63 | 217.2,194.42 | 155.98,
HSCL,DMADMA (Reverse) | DMADMA (No SL),3721633325.3115234,606.4500122070312,-0.1235177840780872,-0.056853674779463,0.584912864429285,59.69967652239596,80,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,664.74 | 644.54,486.82,
BANDHANBNK,ETF Shop Method,3601429356.8637543,208.3000030517578,1.2000200159015215,-0.484913154108629,2.49719929229954,45.20905077507727,30,Buy,,,-86.7436040546859
APLAPOLLO,ETF Shop Method,3580507256.861084,1831.0999755859373,-1.9596282348764376,-0.1134469071487173,0.652395014830966,44.29823295998082,30,Buy,,,-15.043369924145658
NLCINDIA,DMADMA (Reverse) | DMADMA (No SL),3523343261.69928,347.54998779296875,-0.6716222190649306,-0.2974353243350553,1.0936870364404008,59.376916047863546,80,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,379.43 | 369.38,270.72,
RAIN,RDX Indicator,3508241366.465332,188.07000732421875,6.56127909265843,0.8815017454559838,1.6804121679350623,76.20513527891401,80,Explosive Buy,206.31,174.39,
CHOLAFIN,ETF Shop Method,3483679229.479248,1537.699951171875,-2.627912948528408,-1.1462850678451073,1.422582237873851,46.4032817558485,40,Buy,,,-2.9404464715977245
AUROPHARMA,ETF Shop Method,3472572285.83606,1426.4000244140625,-0.6616059501688913,-0.1003817571273344,0.7397284965086014,44.69379804312078,30,Buy,,,-29.286017480012
RECLTD,ETF Shop Method,3468638544.599304,337.6499938964844,-0.6034790217486024,-0.3005143624418363,2.046260010527813,42.07229044004608,25,Buy,,,-2.2409470449423865
RRKABEL,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),3458622655.3271484,2056.300048828125,5.397234691344183,1.0746527501902143,1.6399198177095535,71.6907778523179,65,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,2225.18 | 2185.44,1929.64 | 1488.88,
TATAPOWER,DMADMA (Reverse) | DMADMA (No SL),3448762366.5,420.75,-1.1859999853790837,-0.6356685493911896,1.341826792936771,51.050934847237286,70,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,442.43 | 447.17,391.28,
BLISSGVS,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),3291422974.1290283,425.2999877929688,7.168950800527931,0.9869550314206852,2.098491712013862,89.13502343433505,83,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,465.02 | 452.01,395.51 | 207.89,
IFCI,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),3080226421.382904,68.52999877929688,0.2193646269434566,-0.208566478760008,1.598362215099693,68.7374161608321,98,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,73.63 | 72.83,64.7 | 56.23,
GRSE,ETF Shop Method | DMADMA (No SL),2968321315.3945312,2654.800048828125,0.1244596955732604,0.1939673858652415,0.6997619167499388,45.86070249538428,55,Buy | 50 DMA Breakout | CMP > 200 DMA,2821.52,,-4.65090611864611
INDUSINDBK,DMADMA (Reverse) | DMADMA (No SL),2889868931.0375977,914.3499755859376,-1.9253472532509912,-1.1558069638608564,1.8095685607035017,54.430333112209794,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,960.02 | 971.77,875.1,
HINDCOPPER,ETF Shop Method | DMADMA (Reverse) | DMADMA (No SL),2882574068.7196045,538.7000122070312,-2.998102838005753,-1.1952722770846584,0.7463053385578974,44.4754058911833,55,Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,581.61 | 572.53,496.56,-3.807434233460549
BIOCON,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),2669583295.8880005,428.6499938964844,-0.8213832045998081,-1.1275196063522648,1.1236401830791214,69.66913003799137,100,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,450.77 | 455.57,412.06 | 383.64,
HINDZINC,DMADMA (Reverse) | DMADMA (No SL),2622654326.5303345,632.9500122070312,-2.4504837754749005,-1.4403820215395329,0.7041385852018588,54.91354650670687,70,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,669.78 | 672.7,574.84,
BAJAJFINSV,ETF Shop Method,2577760349.9154053,1783.5999755859375,-1.4095406745965475,-0.0897118592924241,0.4937436972397785,44.93603768223836,30,Buy,,,-16.121144624459344
COLPAL,ETF Shop Method,2458822177.331543,2059.89990234375,-1.3174284414367736,-0.858113834935974,2.864164074429908,41.43609797800269,35,Buy,,,-3.8393791962819184
LAURUSLABS,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),2418296376.0,1362.0,-1.4257763529025735,-1.5411294001709208,0.7507011498714139,74.17737592249907,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1424.41 | 1447.53,1315.19 | 1064.86,
